BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O3                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O                                                               
cross_section_Baohong_phelps.txt
--------------------------------------------------
N                                                               
cross_section_Baohong_phelps.txt
 
 
 
 Conditions
A1     Electric field / N (Td)                                         
A2     Angular frequency / N (m3/s)               0.000    
A3     Cosine of E-B field angle                  0.000    
A4     Gas temperature (K)                        300.0    
A5     Excitation temperature (K)                 300.0    
A6     Transition energy (eV)                     0.000    
A7     Ionization degree                          0.000    
A8     Plasma density (1/m3)                     0.1000E+19
A9     Ion charge parameter                       1.000    
A10    Ion/neutral mass ratio                     1.000    
A11    e-e momentum effects                       0.000    
A12    Energy sharing                             1.000    
A13    Growth model                               1.000    
A14    Maxwellian mean energy (eV)                0.000    
A15    # of grid points                           200.0    
A16    Grid type                                                       
A17    Maximum energy                                                  
A18    Precision                                 0.1000E-09
A19    Convergence                               0.1000E-03
A20    Maximum # of iterations                    1000.    
A21    Mole fraction N2                          0.8000    
A22    Mole fraction O2                          0.2000    
A23    Mole fraction O3                           0.000    
A24    Mole fraction O                            0.000    
A25    Mole fraction N                            0.000    
         564   17.96       1.028      0.1704E+25  0.1890E+25  0.2674E+25  0.1992E+25  0.6154E-13  0.1032E-12   0.000      0.2586E-23   0.000      0.8451E-28  0.5494E-15  0.2753E-17  0.5469E-15 -0.2658E-23   10.18       5.000       1.000    
         565   18.12       1.029      0.1700E+25  0.1890E+25  0.2668E+25  0.1991E+25  0.6162E-13  0.1035E-12   0.000      0.3047E-23   0.000      0.9887E-28  0.5585E-15  0.2760E-17  0.5559E-15 -0.3135E-23   10.18       5.000       1.000    
         566   18.29       1.031      0.1696E+25  0.1890E+25  0.2663E+25  0.1991E+25  0.6170E-13  0.1037E-12   0.000      0.3584E-23   0.000      0.1155E-27  0.5676E-15  0.2767E-17  0.5651E-15 -0.3692E-23   10.18       5.000       1.000    
         567   18.46       1.032      0.1692E+25  0.1890E+25  0.2657E+25  0.1990E+25  0.6178E-13  0.1039E-12  0.2378E-30  0.4268E-23  0.7610E-35  0.1366E-27  0.5768E-15  0.2774E-17  0.5741E-15 -0.4400E-23   12.12       10.00       2.000    
         568   18.63       1.033      0.1689E+25  0.1890E+25  0.2651E+25  0.1989E+25  0.6186E-13  0.1041E-12  0.3095E-30  0.5004E-23  0.9836E-35  0.1590E-27  0.5863E-15  0.2781E-17  0.5836E-15 -0.5165E-23   12.12       5.000       1.000    
         569   18.81       1.034      0.1685E+25  0.1890E+25  0.2646E+25  0.1989E+25  0.6194E-13  0.1044E-12  0.4019E-30  0.5858E-23  0.1268E-34  0.1848E-27  0.5959E-15  0.2788E-17  0.5932E-15 -0.6052E-23   12.12       5.000       1.000    
         570   18.98       1.035      0.1682E+25  0.1890E+25  0.2640E+25  0.1988E+25  0.6202E-13  0.1046E-12  0.5205E-30  0.6848E-23  0.1631E-34  0.2146E-27  0.6058E-15  0.2795E-17  0.6030E-15 -0.7083E-23   12.12       5.000       1.000    
         571   19.16       1.036      0.1678E+25  0.1890E+25  0.2635E+25  0.1988E+25  0.6210E-13  0.1048E-12  0.6725E-30  0.7994E-23  0.2092E-34  0.2487E-27  0.6157E-15  0.2803E-17  0.6130E-15 -0.8276E-23   12.12       5.000       1.000    
         572   19.33       1.037      0.1675E+25  0.1890E+25  0.2629E+25  0.1987E+25  0.6219E-13  0.1050E-12  0.8668E-30  0.9319E-23  0.2677E-34  0.2878E-27  0.6259E-15  0.2810E-17  0.6231E-15 -0.9657E-23   12.12       5.000       1.000    
         573   19.51       1.038      0.1671E+25  0.1890E+25  0.2624E+25  0.1987E+25  0.6227E-13  0.1052E-12  0.1114E-29  0.1085E-22  0.3418E-34  0.3327E-27  0.6362E-15  0.2817E-17  0.6335E-15 -0.1125E-22   12.12       5.000       1.000    
         574   19.69       1.039      0.1668E+25  0.1890E+25  0.2619E+25  0.1986E+25  0.6235E-13  0.1055E-12  0.1430E-29  0.1261E-22  0.4353E-34  0.3839E-27  0.6467E-15  0.2824E-17  0.6439E-15 -0.1309E-22   12.12       5.000       1.000    
         575   19.87       1.040      0.1664E+25  0.1890E+25  0.2613E+25  0.1986E+25  0.6243E-13  0.1057E-12  0.1829E-29  0.1464E-22  0.5530E-34  0.4425E-27  0.6574E-15  0.2831E-17  0.6546E-15 -0.1521E-22   12.12       5.000       1.000    
         576   20.06       1.041      0.1661E+25  0.1890E+25  0.2608E+25  0.1985E+25  0.6251E-13  0.1059E-12  0.2335E-29  0.1697E-22  0.7010E-34  0.5093E-27  0.6682E-15  0.2839E-17  0.6655E-15 -0.1765E-22   12.12       5.000       1.000    
         577   20.24       1.042      0.1657E+25  0.1890E+25  0.2602E+25  0.1985E+25  0.6260E-13  0.1061E-12  0.2974E-29  0.1964E-22  0.8865E-34  0.5853E-27  0.6793E-15  0.2846E-17  0.6765E-15 -0.2045E-22   12.12       5.000       1.000    
         578   20.43       1.043      0.1654E+25  0.1890E+25  0.2597E+25  0.1984E+25  0.6268E-13  0.1063E-12  0.3780E-29  0.2270E-22  0.1118E-33  0.6718E-27  0.6905E-15  0.2853E-17  0.6877E-15 -0.2367E-22   12.12       5.000       1.000    
         579   20.62       1.044      0.1651E+25  0.1889E+25  0.2592E+25  0.1984E+25  0.6276E-13  0.1066E-12  0.4792E-29  0.2621E-22  0.1408E-33  0.7700E-27  0.7019E-15  0.2861E-17  0.6991E-15 -0.2735E-22   12.12       5.000       1.000    
         580   20.81       1.045      0.1647E+25  0.1889E+25  0.2586E+25  0.1983E+25  0.6284E-13  0.1068E-12  0.6062E-29  0.3022E-22  0.1768E-33  0.8814E-27  0.7136E-15  0.2868E-17  0.7108E-15 -0.3156E-22   12.12       5.000       1.000    
         581   21.00       1.046      0.1644E+25  0.1889E+25  0.2581E+25  0.1982E+25  0.6293E-13  0.1070E-12  0.7651E-29  0.3479E-22  0.2215E-33  0.1007E-26  0.7254E-15  0.2876E-17  0.7226E-15 -0.3637E-22   12.12       5.000       1.000    
         582   21.20       1.047      0.1641E+25  0.1889E+25  0.2576E+25  0.1982E+25  0.6301E-13  0.1072E-12  0.9635E-29  0.4001E-22  0.2770E-33  0.1150E-26  0.7374E-15  0.2883E-17  0.7346E-15 -0.4186E-22   12.12       5.000       1.000    
         583   21.40       1.048      0.1638E+25  0.1889E+25  0.2571E+25  0.1981E+25  0.6310E-13  0.1074E-12  0.1211E-28  0.4594E-22  0.3455E-33  0.1311E-26  0.7496E-15  0.2891E-17  0.7468E-15 -0.4812E-22   12.12       5.000       1.000    
         584   21.59       1.049      0.1634E+25  0.1889E+25  0.2565E+25  0.1981E+25  0.6318E-13  0.1076E-12  0.1518E-28  0.5269E-22  0.4301E-33  0.1493E-26  0.7621E-15  0.2898E-17  0.7592E-15 -0.5524E-22   12.12       5.000       1.000    
         585   21.79       1.050      0.1631E+25  0.1889E+25  0.2560E+25  0.1980E+25  0.6326E-13  0.1078E-12  0.1899E-28  0.6036E-22  0.5343E-33  0.1698E-26  0.7747E-15  0.2906E-17  0.7719E-15 -0.6333E-22   12.12       5.000       1.000    
         586   22.00       1.051      0.1628E+25  0.1889E+25  0.2555E+25  0.1979E+25  0.6335E-13  0.1080E-12  0.2371E-28  0.6905E-22  0.6622E-33  0.1928E-26  0.7876E-15  0.2913E-17  0.7847E-15 -0.7252E-22   12.12       5.000       1.000    
         587   22.20       1.052      0.1625E+25  0.1889E+25  0.2550E+25  0.1979E+25  0.6343E-13  0.1083E-12  0.2954E-28  0.7889E-22  0.8190E-33  0.2187E-26  0.8007E-15  0.2921E-17  0.7978E-15 -0.8294E-22   12.12       5.000       1.000    
         588   22.41       1.053      0.1621E+25  0.1888E+25  0.2544E+25  0.1978E+25  0.6352E-13  0.1085E-12  0.3672E-28  0.9003E-22  0.1011E-32  0.2478E-26  0.8140E-15  0.2929E-17  0.8111E-15 -0.9473E-22   12.12       5.000       1.000    
         589   22.61       1.054      0.1618E+25  0.1888E+25  0.2539E+25  0.1977E+25  0.6361E-13  0.1087E-12  0.4556E-28  0.1026E-21  0.1245E-32  0.2804E-26  0.8275E-15  0.2937E-17  0.8246E-15 -0.1081E-21   12.12       5.000       1.000    
         590   22.82       1.055      0.1615E+25  0.1888E+25  0.2534E+25  0.1976E+25  0.6369E-13  0.1089E-12  0.2539E-26  0.1181E-21  0.6887E-31  0.3203E-26  0.8413E-15  0.2944E-17  0.8385E-15 -0.1245E-21   14.42       10.00       2.000    
         591   23.03       1.056      0.1612E+25  0.1888E+25  0.2528E+25  0.1976E+25  0.6378E-13  0.1091E-12  0.3186E-26  0.1342E-21  0.8580E-31  0.3614E-26  0.8553E-15  0.2952E-17  0.8525E-15 -0.1416E-21   14.42       5.000       1.000    
         592   23.25       1.057      0.1609E+25  0.1888E+25  0.2523E+25  0.1975E+25  0.6387E-13  0.1093E-12  0.3990E-26  0.1524E-21  0.1067E-30  0.4074E-26  0.8696E-15  0.2960E-17  0.8668E-15 -0.1609E-21   14.42       5.000       1.000    
         593   23.46       1.058      0.1606E+25  0.1887E+25  0.2518E+25  0.1974E+25  0.6395E-13  0.1095E-12  0.4988E-26  0.1728E-21  0.1324E-30  0.4586E-26  0.8841E-15  0.2968E-17  0.8812E-15 -0.1827E-21   14.42       5.000       1.000    
         594   23.68       1.059      0.1603E+25  0.1887E+25  0.2513E+25  0.1973E+25  0.6404E-13  0.1097E-12  0.6222E-26  0.1957E-21  0.1639E-30  0.5156E-26  0.8988E-15  0.2976E-17  0.8960E-15 -0.2071E-21   14.42       5.000       1.000    
         595   23.90       1.061      0.1600E+25  0.1887E+25  0.2508E+25  0.1973E+25  0.6413E-13  0.1099E-12  0.7747E-26  0.2214E-21  0.2026E-30  0.5791E-26  0.9138E-15  0.2984E-17  0.9109E-15 -0.2345E-21   14.42       5.000       1.000    
         596   24.12       1.062      0.1597E+25  0.1887E+25  0.2503E+25  0.1972E+25  0.6422E-13  0.1101E-12  0.9627E-26  0.2502E-21  0.2499E-30  0.6496E-26  0.9290E-15  0.2993E-17  0.9262E-15 -0.2652E-21   14.42       5.000       1.000    
         597   24.34       1.063      0.1594E+25  0.1887E+25  0.2497E+25  0.1971E+25  0.6431E-13  0.1104E-12  0.1194E-25  0.2824E-21  0.3077E-30  0.7279E-26  0.9445E-15  0.3001E-17  0.9417E-15 -0.2997E-21   14.42       5.000       1.000    
         598   24.57       1.064      0.1591E+25  0.1887E+25  0.2492E+25  0.1971E+25  0.6440E-13  0.1106E-12  0.1478E-25  0.3184E-21  0.3782E-30  0.8147E-26  0.9603E-15  0.3009E-17  0.9574E-15 -0.3382E-21   14.42       5.000       1.000    
         599   24.80       1.065      0.1588E+25  0.1886E+25  0.2487E+25  0.1970E+25  0.6449E-13  0.1108E-12  0.1826E-25  0.3586E-21  0.4639E-30  0.9108E-26  0.9763E-15  0.3018E-17  0.9734E-15 -0.3812E-21   14.42       5.000       1.000    
         600   25.03       1.066      0.1585E+25  0.1886E+25  0.2482E+25  0.1969E+25  0.6458E-13  0.1110E-12  0.2252E-25  0.4034E-21  0.5679E-30  0.1017E-25  0.9926E-15  0.3026E-17  0.9897E-15 -0.4292E-21   14.42       5.000       1.000    
         601   25.26       1.067      0.1582E+25  0.1886E+25  0.2477E+25  0.1968E+25  0.6468E-13  0.1112E-12  0.2773E-25  0.4533E-21  0.6940E-30  0.1135E-25  0.1009E-14  0.3035E-17  0.1006E-14 -0.4828E-21   14.42       5.000       1.000    
         602   25.49       1.068      0.1579E+25  0.1886E+25  0.2472E+25  0.1967E+25  0.6477E-13  0.1114E-12  0.3407E-25  0.5088E-21  0.8465E-30  0.1264E-25  0.1026E-14  0.3044E-17  0.1023E-14 -0.5424E-21   14.42       5.000       1.000    
         603   25.73       1.069      0.1576E+25  0.1885E+25  0.2466E+25  0.1967E+25  0.6486E-13  0.1116E-12  0.4179E-25  0.5705E-21  0.1031E-29  0.1407E-25  0.1043E-14  0.3052E-17  0.1040E-14 -0.6088E-21   14.42       5.000       1.000    
         604   25.97       1.070      0.1573E+25  0.1885E+25  0.2461E+25  0.1966E+25  0.6496E-13  0.1118E-12  0.5117E-25  0.6390E-21  0.1253E-29  0.1564E-25  0.1061E-14  0.3061E-17  0.1058E-14 -0.6825E-21   14.42       5.000       1.000    
         605   26.21       1.071      0.1570E+25  0.1885E+25  0.2456E+25  0.1965E+25  0.6505E-13  0.1120E-12  0.6253E-25  0.7150E-21  0.1520E-29  0.1738E-25  0.1078E-14  0.3070E-17  0.1075E-14 -0.7644E-21   14.42       5.000       1.000    
         606   26.45       1.072      0.1567E+25  0.1885E+25  0.2451E+25  0.1964E+25  0.6515E-13  0.1122E-12  0.7629E-25  0.7991E-21  0.1841E-29  0.1928E-25  0.1096E-14  0.3079E-17  0.1093E-14 -0.8552E-21   14.42       5.000       1.000    
         607   26.69       1.073      0.1564E+25  0.1885E+25  0.2446E+25  0.1964E+25  0.6525E-13  0.1124E-12  0.9292E-25  0.8922E-21  0.2225E-29  0.2137E-25  0.1115E-14  0.3088E-17  0.1112E-14 -0.9557E-21   14.42       5.000       1.000    
         608   26.94       1.074      0.1561E+25  0.1884E+25  0.2441E+25  0.1963E+25  0.6534E-13  0.1127E-12  0.1130E-24  0.9952E-21  0.2686E-29  0.2366E-25  0.1133E-14  0.3097E-17  0.1130E-14 -0.1067E-20   14.42       5.000       1.000    
         609   27.19       1.076      0.1558E+25  0.1884E+25  0.2436E+25  0.1962E+25  0.6544E-13  0.1129E-12  0.1371E-24  0.1109E-20  0.3236E-29  0.2617E-25  0.1152E-14  0.3107E-17  0.1149E-14 -0.1190E-20   14.42       5.000       1.000    
         610   27.44       1.077      0.1556E+25  0.1884E+25  0.2430E+25  0.1961E+25  0.6554E-13  0.1131E-12  0.1661E-24  0.1234E-20  0.3892E-29  0.2891E-25  0.1172E-14  0.3116E-17  0.1169E-14 -0.1326E-20   14.42       5.000       1.000    
         611   27.70       1.078      0.1553E+25  0.1883E+25  0.2425E+25  0.1960E+25  0.6564E-13  0.1133E-12  0.2010E-24  0.1373E-20  0.4673E-29  0.3192E-25  0.1191E-14  0.3126E-17  0.1188E-14 -0.1476E-20   14.42       5.000       1.000    
         612   27.95       1.079      0.1550E+25  0.1883E+25  0.2420E+25  0.1959E+25  0.6574E-13  0.1135E-12  0.2427E-24  0.1525E-20  0.5602E-29  0.3519E-25  0.1211E-14  0.3135E-17  0.1208E-14 -0.1641E-20   14.42       5.000       1.000    
         613   28.21       1.080      0.1547E+25  0.1883E+25  0.2415E+25  0.1959E+25  0.6584E-13  0.1137E-12  0.2926E-24  0.1692E-20  0.6704E-29  0.3877E-25  0.1231E-14  0.3145E-17  0.1228E-14 -0.1823E-20   14.42       5.000       1.000    
         614   28.47       1.081      0.1544E+25  0.1883E+25  0.2410E+25  0.1958E+25  0.6595E-13  0.1139E-12  0.3522E-24  0.1876E-20  0.8010E-29  0.4267E-25  0.1252E-14  0.3155E-17  0.1249E-14 -0.2023E-20   14.42       5.000       1.000    
         615   28.74       1.083      0.1541E+25  0.1882E+25  0.2405E+25  0.1957E+25  0.6605E-13  0.1141E-12  0.4232E-24  0.2078E-20  0.9554E-29  0.4691E-25  0.1273E-14  0.3165E-17  0.1270E-14 -0.2243E-20   14.42       5.000       1.000    
         616   29.00       1.084      0.1538E+25  0.1882E+25  0.2399E+25  0.1956E+25  0.6615E-13  0.1143E-12  0.5078E-24  0.2299E-20  0.1138E-28  0.5153E-25  0.1294E-14  0.3176E-17  0.1291E-14 -0.2485E-20   14.42       5.000       1.000    
         617   29.27       1.085      0.1536E+25  0.1881E+25  0.2394E+25  0.1955E+25  0.6625E-13  0.1145E-12  0.6184E-24  0.2551E-20  0.1375E-28  0.5674E-25  0.1316E-14  0.3185E-17  0.1312E-14 -0.2759E-20   17.13       10.00       2.000    
         618   29.54       1.086      0.1533E+25  0.1881E+25  0.2389E+25  0.1954E+25  0.6636E-13  0.1147E-12  0.7399E-24  0.2817E-20  0.1634E-28  0.6220E-25  0.1338E-14  0.3196E-17  0.1334E-14 -0.3050E-20   17.13       5.000       1.000    
         619   29.82       1.087      0.1530E+25  0.1881E+25  0.2384E+25  0.1953E+25  0.6646E-13  0.1149E-12  0.8840E-24  0.3108E-20  0.1937E-28  0.6812E-25  0.1361E-14  0.3206E-17  0.1356E-14 -0.3369E-20   17.13       5.000       1.000    
         620   30.09       1.089      0.1527E+25  0.1881E+25  0.2378E+25  0.1953E+25  0.6657E-13  0.1152E-12  0.1055E-23  0.3426E-20  0.2294E-28  0.7454E-25  0.1383E-14  0.3217E-17  0.1379E-14 -0.3718E-20   17.13       5.000       1.000    
         621   30.37       1.090      0.1525E+25  0.1880E+25  0.2373E+25  0.1952E+25  0.6668E-13  0.1154E-12  0.1256E-23  0.3773E-20  0.2713E-28  0.8148E-25  0.1406E-14  0.3228E-17  0.1402E-14 -0.4099E-20   17.13       5.000       1.000    
         622   30.65       1.091      0.1522E+25  0.1880E+25  0.2368E+25  0.1951E+25  0.6680E-13  0.1156E-12  0.1494E-23  0.4152E-20  0.3203E-28  0.8899E-25  0.1430E-14  0.3239E-17  0.1426E-14 -0.4514E-20   17.13       5.000       1.000    
         623   30.94       1.093      0.1519E+25  0.1880E+25  0.2363E+25  0.1951E+25  0.6691E-13  0.1158E-12  0.1775E-23  0.4564E-20  0.3776E-28  0.9711E-25  0.1454E-14  0.3251E-17  0.1450E-14 -0.4968E-20   17.13       5.000       1.000    
         624   31.22       1.094      0.1516E+25  0.1879E+25  0.2357E+25  0.1950E+25  0.6702E-13  0.1160E-12  0.2105E-23  0.5012E-20  0.4445E-28  0.1059E-24  0.1478E-14  0.3262E-17  0.1474E-14 -0.5463E-20   17.13       5.000       1.000    
         625   31.51       1.095      0.1513E+25  0.1879E+25  0.2352E+25  0.1949E+25  0.6714E-13  0.1162E-12  0.2492E-23  0.5500E-20  0.5226E-28  0.1153E-24  0.1503E-14  0.3274E-17  0.1499E-14 -0.6001E-20   17.13       5.000       1.000    
         626   31.81       1.097      0.1511E+25  0.1879E+25  0.2347E+25  0.1949E+25  0.6725E-13  0.1164E-12  0.2947E-23  0.6031E-20  0.6134E-28  0.1255E-24  0.1528E-14  0.3286E-17  0.1524E-14 -0.6587E-20   17.13       5.000       1.000    
         627   32.10       1.098      0.1508E+25  0.1879E+25  0.2342E+25  0.1948E+25  0.6737E-13  0.1166E-12  0.3480E-23  0.6606E-20  0.7190E-28  0.1365E-24  0.1554E-14  0.3298E-17  0.1549E-14 -0.7224E-20   17.13       5.000       1.000    
         628   32.40       1.100      0.1505E+25  0.1878E+25  0.2336E+25  0.1948E+25  0.6749E-13  0.1169E-12  0.4104E-23  0.7230E-20  0.8417E-28  0.1483E-24  0.1580E-14  0.3311E-17  0.1575E-14 -0.7916E-20   17.13       5.000       1.000    
         629   32.70       1.101      0.1502E+25  0.1878E+25  0.2331E+25  0.1947E+25  0.6761E-13  0.1171E-12  0.4833E-23  0.7907E-20  0.9839E-28  0.1610E-24  0.1606E-14  0.3324E-17  0.1602E-14 -0.8667E-20   17.13       5.000       1.000    
         630   33.00       1.098      0.1499E+25  0.1877E+25  0.2335E+25  0.1955E+25  0.6771E-13  0.1173E-12  0.5682E-23  0.8636E-20  0.1149E-27  0.1746E-24  0.1633E-14  0.3336E-17  0.1628E-14 -0.9476E-20   17.13       5.000       1.000    
         631   33.31       1.099      0.1496E+25  0.1877E+25  0.2330E+25  0.1954E+25  0.6783E-13  0.1175E-12  0.6673E-23  0.9428E-20  0.1339E-27  0.1892E-24  0.1660E-14  0.3349E-17  0.1655E-14 -0.1036E-19   17.13       5.000       1.000    
         632   33.61       1.101      0.1494E+25  0.1877E+25  0.2325E+25  0.1954E+25  0.6796E-13  0.1178E-12  0.7826E-23  0.1028E-19  0.1559E-27  0.2048E-24  0.1688E-14  0.3362E-17  0.1683E-14 -0.1131E-19   17.13       5.000       1.000    
         633   33.93       1.102      0.1491E+25  0.1876E+25  0.2320E+25  0.1954E+25  0.6809E-13  0.1180E-12  0.9167E-23  0.1121E-19  0.1812E-27  0.2216E-24  0.1716E-14  0.3376E-17  0.1711E-14 -0.1235E-19   17.13       5.000       1.000    
         634   34.24       1.104      0.1488E+25  0.1876E+25  0.2315E+25  0.1954E+25  0.6822E-13  0.1182E-12  0.1072E-22  0.1221E-19  0.2104E-27  0.2396E-24  0.1745E-14  0.3390E-17  0.1740E-14 -0.1346E-19   17.13       5.000       1.000    
         635   34.56       1.105      0.1485E+25  0.1876E+25  0.2310E+25  0.1954E+25  0.6835E-13  0.1184E-12  0.1253E-22  0.1328E-19  0.2440E-27  0.2588E-24  0.1774E-14  0.3405E-17  0.1769E-14 -0.1467E-19   17.13       5.000       1.000    
         636   34.88       1.107      0.1483E+25  0.1876E+25  0.2305E+25  0.1955E+25  0.6848E-13  0.1186E-12  0.1462E-22  0.1444E-19  0.2826E-27  0.2793E-24  0.1803E-14  0.3419E-17  0.1799E-14 -0.1597E-19   17.13       5.000       1.000    
         637   35.20       1.109      0.1480E+25  0.1876E+25  0.2300E+25  0.1955E+25  0.6861E-13  0.1189E-12  0.1703E-22  0.1569E-19  0.3269E-27  0.3012E-24  0.1834E-14  0.3435E-17  0.1829E-14 -0.1738E-19   17.13       5.000       1.000    
         638   35.53       1.110      0.1477E+25  0.1875E+25  0.2295E+25  0.1955E+25  0.6875E-13  0.1191E-12  0.1982E-22  0.1703E-19  0.3777E-27  0.3246E-24  0.1864E-14  0.3450E-17  0.1860E-14 -0.1889E-19   17.13       5.000       1.000    
         639   35.86       1.112      0.1474E+25  0.1875E+25  0.2290E+25  0.1956E+25  0.6889E-13  0.1193E-12  0.2304E-22  0.1848E-19  0.4358E-27  0.3495E-24  0.1895E-14  0.3466E-17  0.1891E-14 -0.2052E-19   17.13       5.000       1.000    
         640   36.19       1.114      0.1472E+25  0.1875E+25  0.2284E+25  0.1956E+25  0.6903E-13  0.1195E-12  0.2674E-22  0.2003E-19  0.5022E-27  0.3761E-24  0.1927E-14  0.3482E-17  0.1923E-14 -0.2228E-19   17.13       5.000       1.000    
         641   36.52       1.116      0.1469E+25  0.1875E+25  0.2279E+25  0.1957E+25  0.6917E-13  0.1197E-12  0.3101E-22  0.2169E-19  0.5780E-27  0.4043E-24  0.1959E-14  0.3499E-17  0.1955E-14 -0.2416E-19   17.13       5.000       1.000    
         642   36.86       1.118      0.1466E+25  0.1875E+25  0.2274E+25  0.1958E+25  0.6931E-13  0.1200E-12  0.3591E-22  0.2347E-19  0.6644E-27  0.4344E-24  0.1992E-14  0.3516E-17  0.1987E-14 -0.2619E-19   17.13       5.000       1.000    
         643   37.20       1.120      0.1463E+25  0.1875E+25  0.2269E+25  0.1958E+25  0.6946E-13  0.1202E-12  0.4153E-22  0.2539E-19  0.7629E-27  0.4663E-24  0.2025E-14  0.3533E-17  0.2021E-14 -0.2837E-19   17.13       4.000       1.000    
         644   37.55       1.122      0.1461E+25  0.1875E+25  0.2264E+25  0.1959E+25  0.6961E-13  0.1204E-12  0.4798E-22  0.2743E-19  0.8749E-27  0.5002E-24  0.2059E-14  0.3551E-17  0.2055E-14 -0.3071E-19   17.13       4.000       1.000    
         645   37.89       1.124      0.1457E+25  0.1875E+25  0.2258E+25  0.1960E+25  0.6977E-13  0.1207E-12  0.5568E-22  0.2973E-19  0.1008E-26  0.5384E-24  0.2092E-14  0.3571E-17  0.2089E-14 -0.3335E-19   20.34       9.000       2.000    
         646   38.25       1.126      0.1454E+25  0.1875E+25  0.2253E+25  0.1962E+25  0.6992E-13  0.1209E-12  0.6417E-22  0.3208E-19  0.1154E-26  0.5767E-24  0.2127E-14  0.3590E-17  0.2124E-14 -0.3604E-19   20.34       5.000       1.000    
         647   38.60       1.128      0.1452E+25  0.1875E+25  0.2247E+25  0.1963E+25  0.7008E-13  0.1212E-12  0.7388E-22  0.3458E-19  0.1319E-26  0.6172E-24  0.2163E-14  0.3609E-17  0.2160E-14 -0.3893E-19   20.34       5.000       1.000    
         648   38.96       1.130      0.1449E+25  0.1875E+25  0.2242E+25  0.1965E+25  0.7024E-13  0.1214E-12  0.8497E-22  0.3726E-19  0.1505E-26  0.6601E-24  0.2199E-14  0.3629E-17  0.2196E-14 -0.4202E-19   20.34       5.000       1.000    
         649   39.32       1.133      0.1446E+25  0.1875E+25  0.2237E+25  0.1966E+25  0.7040E-13  0.1216E-12  0.9760E-22  0.4011E-19  0.1717E-26  0.7054E-24  0.2236E-14  0.3650E-17  0.2233E-14 -0.4532E-19   20.34       5.000       1.000    
         650   39.68       1.135      0.1443E+25  0.1875E+25  0.2232E+25  0.1968E+25  0.7056E-13  0.1219E-12  0.1120E-21  0.4315E-19  0.1955E-26  0.7534E-24  0.2273E-14  0.3671E-17  0.2270E-14 -0.4886E-19   20.34       4.000       1.000    
         651   40.05       1.138      0.1441E+25  0.1875E+25  0.2227E+25  0.1971E+25  0.7072E-13  0.1221E-12  0.1284E-21  0.4639E-19  0.2225E-26  0.8040E-24  0.2311E-14  0.3692E-17  0.2308E-14 -0.5263E-19   20.34       4.000       1.000    
         652   40.42       1.140      0.1438E+25  0.1875E+25  0.2221E+25  0.1973E+25  0.7089E-13  0.1223E-12  0.1470E-21  0.4984E-19  0.2529E-26  0.8575E-24  0.2349E-14  0.3715E-17  0.2346E-14 -0.5666E-19   20.34       4.000       1.000    
         653   40.80       1.143      0.1435E+25  0.1875E+25  0.2216E+25  0.1976E+25  0.7106E-13  0.1225E-12  0.1681E-21  0.5351E-19  0.2871E-26  0.9139E-24  0.2389E-14  0.3738E-17  0.2386E-14 -0.6096E-19   20.34       4.000       1.000    
         654   41.17       1.146      0.1433E+25  0.1875E+25  0.2211E+25  0.1978E+25  0.7124E-13  0.1228E-12  0.1921E-21  0.5741E-19  0.3256E-26  0.9733E-24  0.2428E-14  0.3761E-17  0.2425E-14 -0.6555E-19   20.34       4.000       1.000    
         655   41.55       1.149      0.1430E+25  0.1876E+25  0.2206E+25  0.1981E+25  0.7142E-13  0.1230E-12  0.2192E-21  0.6155E-19  0.3690E-26  0.1036E-23  0.2469E-14  0.3786E-17  0.2466E-14 -0.7043E-19   20.34       4.000       1.000    
         656   41.94       1.152      0.1427E+25  0.1876E+25  0.2200E+25  0.1985E+25  0.7160E-13  0.1232E-12  0.2499E-21  0.6594E-19  0.4176E-26  0.1102E-23  0.2510E-14  0.3811E-17  0.2507E-14 -0.7564E-19   20.34       4.000       1.000    
         657   42.33       1.155      0.1424E+25  0.1876E+25  0.2195E+25  0.1988E+25  0.7178E-13  0.1235E-12  0.2847E-21  0.7060E-19  0.4722E-26  0.1171E-23  0.2552E-14  0.3837E-17  0.2549E-14 -0.8118E-19   20.34       4.000       1.000    
         658   42.72       1.158      0.1422E+25  0.1877E+25  0.2190E+25  0.1992E+25  0.7197E-13  0.1237E-12  0.3239E-21  0.7554E-19  0.5334E-26  0.1244E-23  0.2594E-14  0.3864E-17  0.2591E-14 -0.8708E-19   20.34       4.000       1.000    
         659   43.12       1.161      0.1419E+25  0.1877E+25  0.2185E+25  0.1996E+25  0.7216E-13  0.1240E-12  0.3682E-21  0.8077E-19  0.6019E-26  0.1320E-23  0.2638E-14  0.3891E-17  0.2635E-14 -0.9335E-19   20.34       4.000       1.000    
         660   43.51       1.165      0.1416E+25  0.1878E+25  0.2179E+25  0.2000E+25  0.7235E-13  0.1242E-12  0.4181E-21  0.8631E-19  0.6785E-26  0.1401E-23  0.2682E-14  0.3919E-17  0.2678E-14 -0.1000E-18   20.34       4.000       1.000    
